"Protein","Nominal_pvalue","Active_mean","Control_mean","the_log(fold_change)","Nominal_pvalue_and_fold_change"
"HTRA1_15594.47",1.65293932287598e-08,23473.596544037,11632.1183952593,1.01292504495155,7.88232246770783
"H2A1A_22402.12",0.000583626696610858,7566.45604955556,1398.65864198889,2.43557383402317,7.87631661278936
"BLC_13701.2",0.00118289106278499,6399.94489714815,998.868333359259,2.67969305806946,7.8436096325723
"Inhibin.bB.chain_13676.46",1.25104399805725e-07,13787.1315638148,6275.18137866667,1.13559326828735,7.83869078677713
"IGF.II.receptor_3676.15",1.13094244347321e-08,13099.5775714444,6665.94835403704,0.974638244218909,7.74502079559959
"TXN4A_21651.9",6.7692088615702e-07,19196.0022223704,8090.26847748148,1.24654640045127,7.6905207556397
"alpha.1.antichymotrypsin.complex_4153.11",3.97646183762017e-06,19254.9944035185,7345.04292196296,1.39038987727043,7.50880495523143
"Apo.A.V_15363.32",1.53503957635601e-06,26736.7039918519,10939.5279021852,1.28927114631001,7.49566827756313
"Kininostatin_19631.13",0.000199757766668937,20618.5390948889,5088.80695474074,2.01854274723107,7.46759147751197
"P.Cadherin_2643.57",5.40168348881503e-09,36299.9136218519,19414.0193407407,0.902867280918746,7.46442894162899
"Calgranulin.A_25216.8",7.40762066258862e-08,4471.01666662963,2194.82090533333,1.02649970139618,7.31927264997257
"Holo.TC.I_19614.8",1.8394839823683e-05,18434.6870365926,6366.20129651111,1.53391824398765,7.26356918034042
"GPDA_11081.1",2.48446560697756e-05,1917.18491775556,644.427613174074,1.57289927688518,7.24283470169154
"C4b.binding.protein.alpha.chain_9449.150",3.65911583774433e-09,22644.0942384815,12528.7444442963,0.853892989233512,7.20397395123058
"BSP_14023.84",5.4106651626276e-06,4423.22156381481,1720.57032922222,1.36221064595374,7.17442202244964
"iC3b_2683.1",0.000183355118679295,28601.8264205185,7619.06526759259,1.90842135676902,7.13121136920527
"SPON2_8099.42",5.75411189218293e-07,12628.0459663704,5739.79481474074,1.13756034750961,7.09840125038548
"GAGE.2_25413.80",3.74241138223123e-06,4839.14518533333,1963.89839514815,1.30103193211943,7.06050315630961
"Myeloperoxidase_2580.83",1.4893600282777e-06,18713.4641154074,8086.4924487037,1.21049067748073,7.0535295481056
"FTMT_8048.9",1.94138117874304e-05,11448.0241566296,4068.67195474074,1.49246875154838,7.03234736948993
"MIP.5_18289.16",1.31814529318169e-07,26913.7972011111,13444.030328963,1.00138024921564,6.88953288207302
"DPYS_20165.4",5.89785632365239e-08,5767.649136,2986.94487659259,0.949312790354246,6.8628724721493
"sperm.egg.fusion.protein.1_21526.88",3.79538804670816e-06,2606.18353907407,1089.97946503704,1.25763773329138,6.81733196364274
"C3_2754.50",1.67787320726627e-06,70862.5893803704,31311.5997744444,1.1783269631098,6.8051220247678
"FCN1_3613.62",4.90380262991206e-06,15656.0302057037,6492.32413585185,1.26991150971358,6.74255327632995
"sCD14_16914.104",1.01831696825007e-07,27590.9842796296,14344.9660909259,0.943652366428816,6.59812777180638
"IGF.II.receptor_16057.6",4.68963791013321e-09,8671.80958796296,5030.25911533333,0.785700361849658,6.54398885646556
"B4GT1_13381.49",3.14745163122563e-08,28525.8501651852,15697.9573664074,0.861693037826854,6.46445644338168
"FGL1_5581.28",1.38867639804004e-07,73849.4889696296,38422.6804937037,0.942629768024795,6.46398837744695
"TNF.sR.I_2654.19",5.79066571159781e-07,16621.566831963,8199.66139955556,1.01942014337723,6.35840021258133
"FCN2_13717.15",1.33265105578819e-07,30798.9583948519,16294.2993426296,0.91851424322859,6.31504586902263
"Coagulation.Factor.IXab_5307.12",1.62237018504265e-08,18415.295843,10506.3091364815,0.809648634489739,6.30704145058335
"ZAP70_4476.22",4.44500492141466e-06,30867.129835,13706.531605037,1.17120779306504,6.26845373479106
"Coagulation.Factor.IX_4876.32",9.10521142758256e-09,29195.7765433333,17037.6167085185,0.777036144553492,6.24792227084427
"POP7_20398.60",2.37637186404121e-06,25481.4149795185,11806.3692591481,1.10988002276066,6.24206025180436
"RNAS4_5644.60",3.25856514044214e-08,18490.2660493333,10424.5033741111,0.826787328313388,6.19013489394814
"HCC.4_4913.78",7.80104714394927e-07,24237.7605766296,12008.993250963,1.01314119785253,6.18811152468708
"IGFBP.3_2571.12",1.06420708857591e-07,34361.86786,18619.3211514074,0.884007987250287,6.16416458059464
"TMPS6_11239.49",9.11983198080161e-05,1890.6728394963,659.914732511111,1.51854821089321,6.13495476038687
"CHKB_13117.232",8.54430568708706e-05,6785.966749,2386.66606996296,1.50755763483873,6.13323173494021
"X7B2_15358.28",5.93639307338138e-06,15800.2256381852,7007.94748951852,1.1728812912432,6.13003750330283
"TNF.sR.II_8368.102",8.92522759855009e-07,10699.8654108889,5307.58438274074,1.01146534154308,6.11873891616317
"T.plastin_25960.15",0.000147417242505546,15390.7916880741,5095.34034974074,1.59481702309904,6.11046442097586
"Macrophage.mannose.receptor_2637.77",6.64836706998619e-07,7826.72100825926,3965.53995885185,0.980890698765826,6.05924141020195
"HNP.3_20539.4",0.000101648252299339,9885.13703733333,3455.19897114815,1.51649217406008,6.05520172926987
"C8_2429.27",3.71748641436203e-06,10985.4353293704,5076.977572,1.11355024986064,6.04630014838199
"NAB1_13933.276",7.50126774295257e-06,4202.66639914815,1859.54469133333,1.1763555208877,6.02866362825238
"MIP.5_3509.1",3.76376214975093e-06,16341.6810286296,7601.8354522963,1.10413669523381,5.98925461040411
"LBP_3074.6",1.04104926701188e-08,54016.4346911111,32221.8652274074,0.745358409365832,5.94984490743315
"protein.Z.inhibitor_13119.26",2.97838944672196e-06,12942.704568037,6168.10427974074,1.06924005994376,5.9086403688869
"FABP_5437.63",4.27534101279346e-06,25905.1569136667,12101.0546494074,1.09810653344137,5.895766085637
"LIRB5_7015.8",1.66628168218291e-06,17440.9407406296,8648.81502085185,1.01190347230263,5.84703283759344
"H2B1K_22403.13",0.00226296251181386,2852.74127564444,625.8892387,2.18836963370037,5.78894373780659
"Angiotensinogen_3484.60",2.83564130025247e-07,17386.9149378889,9442.05785966667,0.880828740801093,5.76709291709055
"C2_3186.2",2.88966620096678e-08,11134.1192592963,6591.58528807407,0.756290058512943,5.70178595056133
"IL.18.Ra_3446.7",1.66149444650644e-06,8643.0517692963,4362.12146092593,0.986510860951418,5.7015406119484
"L.plastin_9749.190",1.39456195185329e-06,13297.661564037,6796.63390944444,0.968280244130254,5.66982518484224
"PSB10_21861.8",6.72962659023318e-07,15689.4878593333,8300.27082325926,0.918567945272566,5.6694096556442
"MMP.9_2579.17",6.25167198122179e-05,39268.210946,15490.8609461111,1.34194454252567,5.64153997903181
"FCN2_3313.21",1.23565272553175e-06,89674.9108277037,46480.0953088889,0.948091378537793,5.60142205684953
"S100A12_5852.6",7.12598983471201e-05,6322.25611114815,2490.96790122222,1.3437330481813,5.57266896271207
"Pregnancy.zone.protein_6580.29",5.63228242163003e-05,29639.7914,11949.130987363,1.31062959366291,5.56927874715135
"Activin.A_19622.7",1.71806603344948e-05,13228.2251857037,5908.93650196296,1.16264910926644,5.53997667197316
"PSMA_3218.8",6.14792897101529e-06,10742.7885589259,5141.81621396296,1.06301858007746,5.53967806750501
"MIS_4923.79",1.2658105687815e-08,4722.86656385185,2912.05997940741,0.697622704408355,5.50956689374571
"DNM1L_21452.3",1.04804696583723e-05,11313.5485184444,5268.07843633333,1.10270277353117,5.49103996361591
"FCN1_22961.7",9.61735196924798e-06,4755.65269540741,2236.47938273704,1.08841390039092,5.46051212002643
"Leptin_2575.5",0.000172978403518631,16507.1582920852,6053.35008207407,1.44728608798039,5.44470200839385
"FCRL6_6617.12",1.56872171283802e-09,1987.02989714815,1294.41220165556,0.618316467381119,5.44393895156686
"Cathepsin.S_3181.50",2.86903613461897e-06,22608.5504114074,11475.7066668148,0.978285497391683,5.42191647622417
"MATN3_19361.78",2.45731540988638e-06,6952.1469957037,3575.101605,0.959474342602717,5.38220883631182
"Lymphotoxin.b.R_2636.10",9.75262964958196e-06,19649.8132095926,9338.80929992593,1.07320507547905,5.37769998934291
"Cadherin.E_2501.51",1.75170939265953e-07,29209.9477781481,16824.3551853333,0.795908566118872,5.37758642481756
"Ceruloplasmin_17453.34",1.51707899469021e-06,7621.32942351852,4017.11086422222,0.923884398167104,5.37607574151701
"G3ST1_8696.15",1.04617379279687e-05,15563.341604963,7366.159835,1.07916724754216,5.37468041940927
"Renin_3396.54",6.32067531201691e-05,25732.4782724444,10608.261029,1.27840222821513,5.36831332199628
"NIF3L_23371.5",1.41693691329151e-05,37692.3602054074,17498.2975712963,1.10705756845158,5.36773410974253
"VEGF.D_13098.93",5.02831758735224e-06,17055.7892395185,8473.04884796296,1.00930842428041,5.34789870577545
"LIRA5_8766.29",4.83168210265944e-06,9346.59732533333,4681.85679011111,0.997360434782743,5.30186997847898
"BN3D2_21115.48",1.2862068001651e-05,29692.7209045556,14019.2503290741,1.08270009716185,5.29514967055128
"TAFI_3518.54",3.13276546707081e-08,36382.923087037,22414.290247037,0.698842640170318,5.24416557037183
"IFN.a.b.R1_6055.53",3.47774162336899e-06,16406.0279431481,8447.19753085185,0.957681298023658,5.22769747459181
"EFMT1_23259.23",0.000100122507794325,1933.7821605037,781.847962981481,1.30646528962733,5.22516648614617
"Vitronectin_8280.238",9.1505116351116e-08,2947.66222225926,1764.78010288889,0.740082782582133,5.20911309032141
"HCC.1_2900.53",2.22026836477803e-06,7066.90580240741,3731.76808644444,0.921219347276986,5.20820066179126
"CXCL16..soluble_2436.49",6.80661325279802e-07,7344.19154325926,4093.94909462963,0.843110522476568,5.199520703519
"TR.CD_6895.1",0.000751077838553714,5215.3152672963,1659.04921803704,1.65239778019447,5.1626112568946
"MMP19_6425.87",2.91010321254879e-06,9634.10057625926,5056.89547333333,0.929898027092964,5.14800066374176
"C5a_2851.63",2.3567781406204e-05,15009.7896706667,6948.22726318519,1.11118691316853,5.14221889733286
"kallikrein.12_3199.54",1.62320177722029e-05,19460.3734364074,9273.11773662963,1.06941301769756,5.12208998823248
"Galectin.3_3066.12",8.28363519716216e-07,9956.12999992593,5585.99497948148,0.833770791138597,5.07080971774477
"Activated.Protein.C_3758.63",2.58657754333721e-07,30708.3744033333,18029.2688472963,0.768291251574126,5.06094536798542
"FGFR.3.ECD_13669.6",3.77486943643896e-06,11693.2276545926,6132.9538682963,0.931019204348198,5.04900844554674
"Endothelial.lipase_23148.100",2.50887394329858e-07,2104.72224279259,1239.32316865556,0.764077418544183,5.04330916819542
"Apo.C.III_6461.54",0.00093808586350824,16143.8427987407,5103.61746907407,1.66139192723795,5.03029171626957
"AMPB_12386.11",0.000129217081056552,13767.5472019259,5631.92308622222,1.28957201807196,5.0147330102269
"LRFN1_7910.41",2.96148219323025e-08,2376.18104944444,1499.07734566667,0.664569942447875,5.00320874707722
"RAD51_2871.73",1.19115246662448e-05,7092.70465074074,3531.21839507407,1.00616982304432,4.95441305567823
"WISP.1_3057.55",1.92243182029605e-07,4246.88230444444,2554.38825103704,0.733426304922578,4.92580038373233
"IL.1.sRII_14133.93",1.05894898425308e-06,10427.4510909259,5905.24067911111,0.820318779740623,4.90150721753203
"Apo.L1_11510.31",1.94506574195883e-08,54164.9646714815,34885.9432096296,0.634714139777189,4.89432244220046
"Apo.E_2418.55",8.30057122722007e-06,12774.8270369259,6559.34915625926,0.961679180786177,4.8861880748756
"Thrombin_4157.2",0.010464002721641,9673.99481448148,1752.41855964074,2.46476436520807,4.88097818660562
"PRRP_6543.182",1.85903576595191e-09,1251.04125507407,850.270226362963,0.557136039938162,4.86419445145929
"Fas..soluble_5392.73",4.77045336908667e-06,15859.5091766667,8441.37888855556,0.909797537208212,4.84143332027999
"SIG12.Ig.like.C2.type.2_8352.26",5.83423011959878e-06,2775.10067896296,1462.32697525926,0.924274179576332,4.83766625558652
"PRL_2585.2",8.68071037507573e-06,9906.13115225926,5107.75168725926,0.955633331367381,4.83688529213342
"RGS8_11666.72",2.3329266652703e-06,5327.56997937037,2946.720967,0.854367184179089,4.81188048922058
"ATF6A_11277.23",9.87585543112319e-07,14917.2525097778,8576.95530866667,0.798444333049511,4.79499777930597
"MAK16_21864.20",3.18263695570513e-06,18119.4781071111,9900.54695537037,0.871961268087894,4.79335673005396
"RET7_14208.3",2.47809865595322e-07,3086.50759266667,1867.06292188889,0.725204791678658,4.79061685023649
"REG1B_16770.3",5.57582201094262e-06,30652.6037035556,16360.703704037,0.905774822409775,4.75866112133706
"IL.18.Ra_14079.14",1.92699110002946e-06,3554.07674892593,1996.94141977778,0.831682824166886,4.75316738421002
"DMP4_21547.6",5.77445437121755e-08,5034.84781888889,3195.87008225926,0.655739411254221,4.74656254541191
"ASNS_23694.3",1.35588815726059e-05,6070.44456744444,3102.71812766667,0.968269537306748,4.7133193435384
"SPARCL1_4467.49",6.16687559753693e-06,13983.0489302222,7472.20749,0.904072545265304,4.71015902648821
"ARL5B_17404.5",2.20433145898662e-06,12552.8963784815,7051.15135792593,0.832089526705714,4.70690004806337
"IL.10.Ra_10344.334",9.87620946735446e-07,4565.96045274074,2652.81078192593,0.783396588406784,4.70461747689251
"Carbonic.Anhydrase.IV_3177.49",3.42817479847597e-05,10739.0218511852,5175.87662555556,1.05298745929649,4.70152271181148
"SLIK1_10743.13",1.90413869411528e-06,4817.49384766667,2726.18364196667,0.821400075427865,4.69865601913359
"ITPK1_21130.82",4.82834972736586e-05,9502.079671,4468.965679,1.08830233811001,4.69733194541631
"Holo.TC.II_5584.21",6.25699225254341e-07,8885.93662533333,5265.18123462963,0.755040660444399,4.68399620152146
"Protein.S_2700.56",5.84936958217539e-08,9813.52831244444,6266.57341562963,0.6470951419808,4.68036858821948
"CN093_6439.59",1.05503446109761e-06,10123.5132928148,5886.34358018518,0.782266395352612,4.67539765725947
"Hexosaminidase.B_6075.61",3.8599520179971e-07,14612.7326742593,8823.75312748148,0.727761663919367,4.66743982342001
"TFPI_3336.50",3.05334685077806e-07,41157.5715648148,25065.0201637037,0.715482466176852,4.6615284338925
"IGFALS_6605.17",1.70370479002453e-07,42422.8419344444,26353.4177785185,0.68685119388546,4.64902487546216
"H1X_12709.63",0.00708243212916039,11875.9248969037,2663.49366231852,2.15664812171531,4.63640004297218
"Macrophage.scavenger.receptor.ECD_15533.97",7.14639382308221e-06,12179.7387857778,6523.60584377778,0.900741670473796,4.63513832073084
"Ck.b.8.1_3028.36",3.66811900074265e-06,38166.2065837037,21143.5882307407,0.852075567282842,4.63150495932936
"KIF3A_13961.18",3.31710128208127e-06,10104.8926748889,5626.17999988889,0.844826383751838,4.62900758600473
"EF2K_12332.7",0.00225080504711114,5942.82096692593,1771.93061733333,1.74582580500023,4.62235685144702
"X5..Nucleotidase_15452.5",3.4119021538152e-06,12589.3112343704,7009.49193374074,0.844817572026359,4.6186205656644
"MUSK_11547.84",9.38543734900292e-05,7021.06942396296,3175.6134772963,1.14465546915247,4.61015196668962
"protein.Z.inhibitor_6583.67",2.48184148155323e-06,32559.5974478519,18443.105865037,0.820001233214479,4.5962922003883
"FCGBP_25910.1",4.2295349686347e-06,10140.6113989259,5606.11625514815,0.855071070853988,4.59490172392547
"FBRL_13994.1",2.67558926781008e-07,3777.93148148148,2327.76868307407,0.698648835798344,4.5919257527573
"MLF1_17820.170",6.8857771542909e-06,4968.44016448148,2689.01716051852,0.885714028487708,4.57209747599319
"IGFBP.5_19581.15",1.4381570221615e-06,12098.6928392222,7035.69646092593,0.782086037521881,4.56909811644377
"HN1_19335.2",0.00106704322223343,5460.058477,1881.90294251852,1.5367241781689,4.56686455596931
"FR1OP_21793.4",2.53628025632342e-07,5769.69619333333,3572.15839511111,0.691699301694318,4.5623121625493
"PCSK9_5231.79",6.30320335070303e-07,57765.6092596296,34689.4712337037,0.735712990172093,4.5617432828652
"Laminin.2_18347.15",1.91933931532351e-06,21099.4474478148,12158.4343214074,0.795247757628456,4.54631074404983
"Clusterin_4542.24",1.84304527322861e-06,28962.2309874074,16727.4678596296,0.79195366660939,4.54142978805477
"FABPA_9851.9",1.57040225741037e-05,26323.4270785926,13683.491605037,0.943910919022188,4.5345377560849
"UNC5H3_5139.32",1.56806689149506e-06,16597.5912348889,9660.99547307407,0.780730124454228,4.53185372986584
"MZF1_14662.6",8.06887434700109e-07,3867.32950622222,2313.81987659259,0.741061131246349,4.51542408635745
"TCTP_14072.9",3.21250736161083e-05,4003.6616872963,2001.48037033333,1.00025260395084,4.49429085737749
"Coagulation.Factor.V_4906.35",4.11358855862876e-07,30363.4396303704,18659.9591355556,0.702389404594753,4.48530361407904
"PSP_13095.51",2.09441465049739e-05,10204.3467077778,5251.70164625926,0.958326959673673,4.4839517887215
"CTLA.4_3022.4",0.176897125034913,5221.4294241537,84.28302469,5.95305891488175,4.47836254846132
"Urotensin.II_6020.52",5.31212168447631e-06,8293.550906,4614.51897111111,0.84580966212834,4.46141927819125
"NPS_6390.18",3.7143250557826e-07,19117.716583963,11820.4602887778,0.693624003256285,4.46008563966367
"LRA25_24638.3",1.76544002528788e-07,2453.35691355556,1555.33981481481,0.65752731328647,4.44037862385174
"Elastase_13671.40",5.65341894617949e-05,59134.7874459259,28666.2799592593,1.04465238251934,4.43735825644768
"PKDCC_8664.36",3.39122198687605e-07,3575.03156374074,2222.52030859259,0.685759377471278,4.43661889151152
"CD97_2822.56",5.42881696531438e-05,8563.69936181482,4166.24621403704,1.03948604787313,4.43371443519147
"IL.15.Ra_14054.17",1.96413219948027e-05,14852.314484963,7737.35148159259,0.940776051269094,4.42807226835193
"CREB.binding.protein_13614.6",9.1190479550615e-07,5791.80261322222,3485.16942381481,0.732783644445918,4.42605021834001
"IGFBP.5_2685.21",1.71667794977688e-07,65677.3462548148,41779.0642803704,0.652615654122045,4.41514797533629
"GBP2_18891.98",0.000117855003602842,4593.76921837037,2117.14711940741,1.11755685554306,4.39049194717095
"SELM_15336.7",2.94121085241723e-06,18905.4622228889,10908.7565434074,0.793316459922424,4.38820924509809
"TGF.b.R.III_3009.3",3.1701374261849e-06,32665.8142788889,18871.5213157778,0.79157087347118,4.35278641993035
"Apo.F_12370.30",1.17151199331417e-05,11179.189094,6067.13333340741,0.881728621062488,4.34802713790434
"PAF_19158.1",0.000558612119913791,8018.77720174074,3176.26452677778,1.33605118568132,4.34602706825979
"Tropomyosin.2_4472.5",5.52867408799809e-05,6713.03759293333,3310.85471192593,1.01976201823182,4.34151341233369
"IL.35_20533.39",3.48769269500169e-05,36308.6214404074,18487.815679,0.973737373659708,4.34039713491586
"IL.1.R4_4234.8",0.000485539519126849,5810.82500011111,2345.0731892963,1.30911005715768,4.33809672442622
"RAB17_11118.107",1.58886347831858e-05,10044.2754318889,5370.18907411111,0.903328706770002,4.33499625138268
"a2.Macroglobulin_3708.62",3.41876510434408e-05,26318.9551037037,13433.0952678889,0.970310442991815,4.33353329443553
"Prokineticin.2_10754.113",0.000844339299791583,4131.22232494815,1555.98230453704,1.4087430487231,4.32974780599769
"Apo.A.I_2750.3",1.27308954062648e-06,21604.6499594815,12985.4686423704,0.734443774974576,4.32964964669255
"NPPL3_9954.2",2.58065118823385e-07,2374.64580248148,1505.82962962963,0.657153787969256,4.32950704179219
"MOS1_7956.11",0.00062580907218042,4344.27158455926,1704.59308642222,1.34968691083096,4.32380049679411
"GPD1L_12420.10",4.18264129897016e-05,10072.5909877037,5084.25201648148,0.986327388880155,4.31868317575589
"UB2R2_21848.18",1.79254613081916e-05,16627.2293815926,8878.71275703704,0.905125356612411,4.29620435030452
"Neuropilin.2_15387.44",2.35593853293468e-06,30344.78502,17914.1633744444,0.760347931252631,4.27911349393764
"Spondin.1_5496.49",7.48084460249073e-06,13674.5969137037,7667.09390940741,0.834746551573477,4.27895203199958
"SIG14_22577.24",0.000115209028675006,12209.8516874444,5756.53234574074,1.08477375688216,4.27239606953274
"ENTP3_4436.1",4.25615503771621e-06,4190.16427985185,2415.40014407407,0.79474459640022,4.26855936732247
"L.plastin_17231.1",5.55806785900326e-06,30242.2433755556,17251.2382304074,0.809865245980979,4.25590354306505
"kallikrein.14_3681.87",5.93147923974517e-06,37137.6472014815,21134.1146911111,0.813308739360164,4.25103219935206
"TREM2_16300.4",0.000150106675530457,22825.5090527407,10592.3345679259,1.10762643871032,4.23512044376732
"MYL4_20107.11",1.55598035338633e-06,21013.1808642963,12678.9447127037,0.7288598932597,4.23321526512238
"RIP_22549.73",2.14437823131685e-05,10459.2034570741,5583.97641977778,0.905408229846363,4.22707814432052
"IGFBP.4_2950.57",2.74136352410571e-07,5585.84141985185,3579.09510292593,0.64217973733696,4.21400486602996
"I.309_2770.51",3.56356041439233e-05,6492.24094644444,3367.35209877778,0.947101962736378,4.21281927478725
"HSPB6_19127.1",4.82267404516536e-05,15673.9220573333,7969.79111081481,0.975752411357496,4.21204223112564
"SLAF7_7882.31",1.9211974470766e-06,6814.06037055556,4090.80179007407,0.736131092727702,4.20804038949982
"SLPI_4413.3",5.84436565673803e-06,10010.188436037,5740.24617288889,0.802284618405169,4.19856610406555
"Aldose.reductase.like_16081.38",7.95004580610557e-05,5858.79106992593,2881.61349797037,1.02372615877994,4.19689885011897
"Notch.1_5107.7",2.50210754533757e-06,18870.0885181111,11232.2562554074,0.748453435400243,4.1926071388979
"GRIA4_10760.107",0.000278474582560756,4916.73041155556,2175.76462962963,1.17617675631956,4.18156058617566
"Endostatin_2201.17",1.26244021205371e-06,27781.3577362222,17000.4023868148,0.708548214450546,4.17957654125533
"FSAP_20067.26",1.65282342583318e-06,64206.8622607407,38918.1437037037,0.722284598160954,4.17608597830623
"CAN13_24915.123",3.55847746037583e-06,4413.60722225926,2596.96057614815,0.765134133390799,4.16901372962405
"CST8_10572.65",1.71620570656402e-05,11094.2896305185,6052.34045255556,0.874252245904091,4.16618845570779
"ZN276_14692.3",5.70792158936716e-05,12743.3606162222,6455.94748977778,0.981045038748512,4.16308620638119
"HOME3_21799.15",1.18648469124421e-06,5945.2049382963,3654.51061725926,0.702048317277417,4.16015429390367
"VEGF_2597.8",1.12855193946151e-06,9403.36781825926,5791.72045259259,0.699185580958492,4.15839117428533
"STK16_3471.49",6.23097077617973e-07,2655.94765438148,1669.87800414815,0.669484005189788,4.15444569431971
"sTREM.1_9266.1",4.45050403516366e-06,2090.72189297407,1221.61962962963,0.775206018528138,4.14858539752886
"SIRT2_5030.52",0.000642381689975759,16824.5006175926,6841.1012757037,1.29826319064562,4.14432464560364
"C3d_5803.24",0.0105829225655397,13046.021317,3053.93304522222,2.09486955319464,4.13819354548674
"annexin.I_4960.72",0.0019704442574737,28965.7183963333,10041.3353705556,1.52839530437339,4.13497544410427
"SIA7B_7823.22",6.29508397834028e-06,4699.69302466667,2710.5612757037,0.79397490441376,4.12946226458024
"complement.factor.H.related.5_7885.17",2.1483733526498e-05,16093.5039098519,8742.26000011111,0.880400276210179,4.10961185928682
"HLA.G_19636.23",1.94676987649699e-06,13533.4325918889,8243.73567933333,0.715157654627822,4.08404036444302
"COX42_7850.1",6.33931454997777e-06,3596.54862140741,2086.49119348148,0.785534276510999,4.08317394000064
"Apo.L1_11510.51",8.20103220773806e-07,4811.79699588889,3025.28191359259,0.669506190699086,4.0747027049457
"C9_13722.105",2.96732576460209e-07,70939.0423866667,46078.5944855556,0.622483143738144,4.06334261437441
"CRLD2_5691.2",0.000832287371022962,2653.98117284444,1063.97283955556,1.31869681329015,4.06122577879447
"SIR1_19823.75",1.4033159122223e-05,10716.7226747778,6006.13565855556,0.835354810674237,4.05384704053877
"RGMA_5483.1",1.97075073057565e-06,11502.6690125926,7033.914321,0.709568987659037,4.04835241152665
"ALT_16015.19",5.44058552662733e-05,10424.8444032593,5404.31355955556,0.947842563072022,4.04193656467743
"NPS.PLA2_2692.74",2.03324527550382e-05,2338.13411519259,1287.37421808889,0.860926203350895,4.03930236657564
"LKHA4_3204.2",0.000419117413729173,4354.38310714815,1902.02236625926,1.19493413300749,4.03608635531079
"TAF10_18270.10",8.74662407027777e-06,4032.00901248148,2321.42308648148,0.796489381357417,4.02877036205819
"PCDGK_7859.21",0.00200361401041199,3995.78053485185,1420.20193420741,1.49238126965067,4.02672215909551
"HE4_11388.75",6.63097952273293e-05,6911.87226337037,3564.11746903704,0.955531668510063,3.99261484470973
"MNDA_20076.7",0.0030303238031684,59066.7779422593,19707.3623455926,1.58361221848912,3.98834473305662
"INHBC_6408.2",2.69228997466009e-05,16296.4419749259,8902.29189244444,0.872308302774165,3.98634266685831
"IL.16_2774.10",9.37049730843132e-06,26304.3464607407,15185.1658229259,0.792638543425266,3.98557473682433
"SAE1..SAE2_21923.24",8.15723765173429e-06,2597.89975307407,1509.98388885185,0.782812605165003,3.98330819029017
"IKB.epsilon_20071.53",0.0139447589066404,2565.74351847667,580.246358040741,2.14463949279945,3.97956943019866
"C1.Esterase.Inhibitor_13710.6",1.88914686830014e-06,25100.0206177778,15519.3376540741,0.693621562823426,3.97010551462633
"IL27B_10851.77",0.000119989572483832,18526.7002883704,9184.15226333333,1.01238748632829,3.96942605024655
"NSL1_22518.54",4.56596338547335e-05,5781.2875717037,3068.19858033333,0.913998976249146,3.96718292039987
"IGF.II.Pro.form_6973.111",1.9808218355535e-05,2991.34938277778,1667.42337443333,0.843175959145917,3.96558687838437
"BLC_3487.32",0.00925896996233605,1618.86724282593,419.236090525926,1.94914985677559,3.96347407044503
